 cpt#    psproj# nr.coll energy       directional cosines x,y,z                        emission site x,y,z
                         (eV)                                                          (Angs)
   1       57721    3    0.1952E+03  -0.82952178E+00 -0.15746089E-01 -0.55825227E+00  -0.260016E+01 -0.125575E+00 -0.651348E+01
   1       57722    8    0.2236E+03  -0.95693195E+00  0.23534718E+00  0.16997847E+00  -0.516581E+00  0.754235E+01  0.968849E+01
   1       57726    3    0.1922E+03  -0.81245077E+00  0.18020852E+00  0.55448055E+00  -0.262984E+01  0.411635E+01  0.328622E+01
   1       57729    6    0.1574E+03  -0.88206971E+00  0.42466429E+00 -0.20399310E+00  -0.181269E+01  0.114052E+02 -0.275423E+01
   1       57730   18    0.1043E+03  -0.97345108E+00  0.22459678E+00 -0.44148736E-01  -0.269737E+01  0.421531E+01 -0.263740E+02
   1       57731    2    0.2196E+03  -0.38614884E+00 -0.91180313E+00 -0.13965738E+00  -0.197176E+01 -0.690208E+01 -0.153307E+01
   1       57733   11    0.1767E+03  -0.77000427E+00  0.27804244E+00  0.57426971E+00  -0.930786E+00  0.136110E+02  0.117318E+02
   1       57734    3    0.2981E+03  -0.25692934E+00  0.71592534E+00  0.64918262E+00  -0.264513E+01  0.143772E+02  0.164670E+02
   1       57736    8    0.2118E+03  -0.35010493E+00 -0.90200049E+00 -0.25262949E+00  -0.213961E+01 -0.262097E+02 -0.235417E+01
   1       57737   23    0.4953E+02  -0.93662214E+00 -0.29905355E+00  0.18249910E+00  -0.114120E+01  0.911908E+01 -0.269396E+02
   1       57739   14    0.1531E+03  -0.99575847E+00  0.20013629E-01  0.89801788E-01  -0.631534E+00  0.175547E+02  0.198742E+02
   1       57740    3    0.2375E+03  -0.61735290E+00 -0.38940665E+00  0.68354791E+00  -0.219972E+01 -0.987368E+01  0.134097E+02
   1       57741    5    0.1587E+03  -0.78977108E+00 -0.26263241E-01  0.61283910E+00  -0.235308E+01  0.357756E+01  0.805964E+01
   1       57742    6    0.1901E+03  -0.75770760E+00 -0.35343820E+00  0.54859871E+00  -0.224095E+01  0.766171E+01  0.664637E+01
   1       57751    5    0.1479E+03  -0.55416679E+00 -0.83229464E+00  0.13587981E-01  -0.235284E+01 -0.116505E+02  0.297958E+01
   1       57756   12    0.9831E+02  -0.89312029E+00  0.28200084E+00 -0.35044506E+00  -0.282057E+01  0.196372E+02 -0.619530E+01
   1       57760   10    0.9177E+02  -0.93986636E+00 -0.92841506E-01  0.32868159E+00  -0.218977E+01 -0.103904E+02 -0.648362E+01
   1       57762    4    0.1814E+03  -0.57033998E+00 -0.81981957E+00  0.51070862E-01  -0.167307E+01 -0.354604E+01 -0.379839E+01
   1       57768   12    0.2448E+02  -0.47181779E+00 -0.11063182E+00 -0.87472767E+00  -0.241028E+01 -0.113980E+02 -0.843204E+01
   1       57776    8    0.1091E+03  -0.89506221E+00 -0.44402352E+00  0.41313909E-01  -0.224723E+01 -0.923372E+01 -0.133394E+02
   1       57778    8    0.1375E+03  -0.66757357E+00 -0.38371632E+00  0.63804960E+00  -0.187701E+01 -0.228911E+01  0.230257E+00
   1       57781    3    0.2381E+03  -0.98610640E+00  0.68976238E-01  0.15111691E+00  -0.160819E+01  0.425388E+00  0.343415E+01
   1       57782    2    0.2943E+03  -0.30540413E+00  0.40689608E+00 -0.86090875E+00  -0.209400E+01  0.626723E+01 -0.103363E+02
   1       57784    5    0.1896E+03  -0.82657772E+00  0.53710341E+00  0.16819340E+00  -0.155413E+01  0.740331E+01  0.428762E+01
   1       57785   12    0.2875E+02  -0.98673505E+00 -0.16210209E+00  0.87699005E-02  -0.193702E+01  0.118136E+02 -0.632585E+01
   1       57786    6    0.1788E+03  -0.71219921E+00 -0.31816572E+00  0.62573373E+00  -0.122288E+01 -0.563555E+01 -0.556168E+00
   1       57791    9    0.1808E+03  -0.66514558E+00 -0.38512129E+00 -0.63973653E+00  -0.199478E+01 -0.662649E+01 -0.140239E+02
   1       57799   12    0.1479E+03  -0.93115938E+00  0.17004025E+00  0.32253438E+00  -0.261215E+01  0.194022E+02  0.359791E+01
   1       57801    9    0.7408E+02  -0.52263176E+00  0.58598948E+00 -0.61925143E+00  -0.156714E+01  0.141876E+02  0.344902E+01
   1       57806    2    0.2716E+03  -0.29361662E+00  0.24789307E+00  0.92322171E+00  -0.278100E+01  0.343152E+01  0.117370E+02
   1       57812    7    0.1074E+03  -0.46463418E+00  0.83472908E+00 -0.29553735E+00  -0.273568E+01  0.472005E+01 -0.115092E+02
   1       57816    9    0.6991E+02  -0.83433366E+00  0.47372413E+00  0.28190917E+00  -0.190292E+01  0.139730E+02 -0.354872E+01
   1       57819   11    0.1583E+02  -0.69211006E+00 -0.72178733E+00 -0.25402601E-02  -0.159283E+01 -0.274030E+01 -0.410685E+01
   1       57822   13    0.1798E+02  -0.49354929E+00 -0.52876824E+00 -0.69051665E+00  -0.274895E+01  0.675932E+01  0.379764E+01
   1       57823   16    0.4237E+02  -0.94210464E+00 -0.15095589E+00  0.29941815E+00  -0.846901E+00 -0.156140E+02  0.170781E+01
   1       57824    9    0.3863E+02  -0.55230647E+00 -0.61913925E+00 -0.55823290E+00  -0.165338E+01 -0.290803E+01 -0.110012E+02
   1       57826    6    0.2156E+03  -0.59100616E+00  0.79132611E+00 -0.15657118E+00  -0.258542E+01  0.113782E+02 -0.324959E+01
   1       57828    7    0.6164E+02  -0.84387988E+00 -0.53231126E+00 -0.67168109E-01  -0.160494E+01  0.349852E+01  0.250199E+01
   1       57835    2    0.1358E+03  -0.48661619E+00 -0.14531629E+00 -0.86144507E+00  -0.193407E+01 -0.258775E+01 -0.413473E+01
   1       57836    3    0.2739E+03  -0.49653870E+00  0.71334589E+00 -0.49455726E+00  -0.202740E+01  0.634961E+01 -0.647819E+01
   1       57843   12    0.1839E+03  -0.51331007E+00  0.84076226E+00 -0.17213795E+00  -0.241315E+01  0.171359E+02 -0.148596E+02
   1       57845    3    0.2050E+03  -0.67610735E+00 -0.69341445E+00 -0.24910884E+00  -0.177031E+01 -0.481516E-01 -0.320309E+01
   1       57846   13    0.1960E+02  -0.98988050E+00  0.14174968E+00  0.65985317E-02  -0.404898E+00  0.759289E+01  0.105350E+02
   1       57852   18    0.1764E+02  -0.75354403E+00 -0.53319782E+00  0.38454056E+00  -0.112996E+01 -0.698245E+01  0.173625E+02
   1       57856    4    0.1690E+03  -0.73158562E+00  0.65082043E+00  0.20301525E+00  -0.194947E+01  0.469102E+01 -0.359709E+01
   1       57857    6    0.5051E+02  -0.78290743E+00 -0.11849349E+00 -0.61074966E+00  -0.166231E+01  0.614023E+01 -0.695986E+01
   1       57859    8    0.1029E+03  -0.65552282E+00  0.75475627E+00 -0.25153339E-01  -0.160452E+01  0.111084E+02 -0.997455E+01
   1       57860    6    0.2324E+03  -0.78961736E+00  0.27330810E+00  0.54936957E+00  -0.206694E+01  0.720042E+01  0.514169E+00
   1       57861    4    0.2098E+03  -0.36500445E+00  0.88248920E+00 -0.29662207E+00  -0.236244E+01  0.132011E+02 -0.559113E+01
   1       57868   11    0.6749E+02  -0.94983512E+00  0.14797445E+00  0.27552977E+00  -0.904072E+00  0.119593E+02  0.144053E+02
   1       57869   11    0.2379E+02  -0.61750895E+00 -0.71277142E+00 -0.33262506E+00  -0.232366E+01 -0.510203E+01  0.508892E+01
   1       57870    2    0.2429E+03  -0.31719300E+00 -0.74773765E+00 -0.58333266E+00  -0.229647E+01 -0.759573E+01 -0.593037E+01
   1       57871    8    0.1117E+03  -0.69771242E+00 -0.38935408E+00 -0.60133237E+00  -0.164021E+01  0.619514E+01 -0.973184E+01
   1       57872    7    0.2104E+03  -0.31122515E+00  0.50811100E+00 -0.80309528E+00  -0.268528E+01  0.170986E+02 -0.974962E+01
   1       57892    4    0.2744E+03  -0.64608175E+00  0.57582331E+00  0.50100482E+00  -0.236957E+01  0.757771E+01  0.412810E+01
   1       57896   14    0.1977E+02  -0.76719028E+00 -0.34668511E+00  0.53965586E+00  -0.248378E+01  0.731619E+01 -0.813539E+00
   1       57899    8    0.1008E+03  -0.46319866E+00  0.32684225E+00  0.82378453E+00  -0.185839E+01  0.362293E+01  0.143454E+02
   1       57900    2    0.2774E+03  -0.33946091E+00  0.56331170E+00 -0.75329018E+00  -0.270004E+01  0.820525E+01 -0.121793E+02
   1       57905   11    0.1339E+03  -0.54949290E+00  0.40325493E+00  0.73173970E+00  -0.192687E+01  0.163174E+02  0.136110E+02
   1       57908    2    0.2693E+03  -0.66508698E+00  0.53618437E+00 -0.51977444E+00  -0.161672E+01  0.438331E+01 -0.505600E+01
   1       57915    9    0.7649E+02  -0.79036647E+00 -0.62058181E-01 -0.60948300E+00  -0.175199E+01 -0.102790E+01 -0.132650E+02
   1       57924    3    0.3020E+03  -0.47342330E+00  0.98328985E-01  0.87532949E+00  -0.193930E+01  0.198444E+01  0.917279E+01
   1       57925   13    0.1395E+03  -0.63701725E+00  0.43010232E+00 -0.63970375E+00  -0.274273E+01 -0.101005E+02 -0.105033E+02
   1       57929    8    0.2697E+03  -0.57149708E+00 -0.58122551E+00 -0.57928216E+00  -0.243518E+01 -0.661920E+00 -0.123650E+02
   1       57932    6    0.3062E+03  -0.76083308E+00 -0.35282633E+00  0.54465252E+00  -0.156519E+01 -0.962903E+01  0.756448E+01
   1       57939   12    0.1807E+03  -0.64691436E+00  0.60667640E+00 -0.46200150E+00  -0.219228E+01  0.148641E+02 -0.120083E+02
   1       57942    6    0.1150E+03  -0.89179671E+00  0.38048920E+00 -0.24479896E+00  -0.699739E+00  0.328304E+01  0.555915E+01
   1       57943   10    0.1385E+02  -0.90773481E+00 -0.35293400E+00 -0.22683649E+00  -0.933577E+00  0.480671E+01 -0.159493E+01
   1       57949   11    0.8184E+02  -0.58762228E+00  0.80883884E+00 -0.21905245E-01  -0.240220E+01  0.945334E+01  0.525056E+01
   1       57952    5    0.2299E+03  -0.98184651E+00  0.17106748E+00  0.81934229E-01  -0.320390E+00  0.498351E+01  0.324334E+01
   1       57953    2    0.1981E+03  -0.32019514E+00  0.62851980E-01 -0.94526422E+00  -0.237278E+01  0.357496E+01 -0.108514E+02
   1       57954   13    0.3045E+02  -0.99398392E+00 -0.10034652E+00 -0.43892149E-01  -0.223225E+01 -0.791845E+00 -0.220910E+02
   1       57955    3    0.2183E+03  -0.91949856E+00 -0.34704494E+00  0.18461384E+00  -0.175050E+01 -0.329049E+01  0.402570E+01
   1       57956    8    0.1250E+03  -0.96667713E+00 -0.31203030E-01 -0.25408974E+00  -0.276318E+01 -0.725184E+01 -0.739083E+01
   1       57958   18    0.5793E+02  -0.65855378E+00  0.72614676E+00  0.19752905E+00  -0.265819E+01  0.144667E+01 -0.155400E+02
   1       57965    3    0.2684E+03  -0.39109609E+00  0.90303296E+00  0.17769462E+00  -0.247133E+01  0.111060E+02  0.249709E+01
   1       57968   10    0.6246E+02  -0.80436349E+00  0.51992339E+00 -0.28753939E+00  -0.111646E+01  0.464536E+01 -0.131461E+02
   1       57973    8    0.2405E+03  -0.61679840E+00  0.17873761E+00  0.76655889E+00  -0.136725E+01 -0.594395E+01  0.133120E+02
   1       57981    5    0.2405E+03  -0.89001250E+00  0.39938793E+00  0.21992475E+00  -0.174566E+01  0.739306E+01  0.259762E+01
   1       57982    8    0.1806E+03  -0.76084960E+00  0.24780795E+00  0.59974915E+00  -0.263570E+01  0.401931E+01  0.158529E+02
   1       57983    7    0.2058E+03  -0.92711252E+00 -0.37309724E+00 -0.35504259E-01  -0.258957E+01 -0.639017E+01  0.584685E+01
   1       57984   23    0.5411E+02  -0.93677455E+00 -0.34696561E+00  0.45475297E-01  -0.210958E+01  0.153150E+02 -0.112567E+02
   1       57988    6    0.1349E+03  -0.76037681E+00 -0.57825553E+00 -0.29571533E+00  -0.103455E+01 -0.399201E+01 -0.857016E+01
   1       57990    7    0.9465E+02  -0.78537083E+00  0.46121812E+00  0.41288063E+00  -0.224924E+01 -0.280349E+00  0.589997E+01
   1       57992    7    0.4126E+02  -0.68994397E+00  0.67744398E+00  0.25504255E+00  -0.200135E+01  0.932017E+01  0.521152E+01
   1       57997   17    0.3572E+02  -0.61171496E+00  0.64369775E-01  0.78845495E+00  -0.150089E+01  0.145250E+02  0.117515E+01
   1       57998    6    0.7750E+02  -0.90886557E+00 -0.65829270E-01 -0.41186127E+00  -0.858375E+00 -0.667305E+01  0.573350E+00
   1       58000    9    0.1938E+02  -0.91829598E+00  0.23166431E+00  0.32103604E+00  -0.249275E+01  0.101267E+01  0.360158E+01
   1       58002    3    0.2589E+03  -0.52805436E+00 -0.35923386E+00 -0.76948649E+00  -0.275314E+01 -0.172761E+01 -0.107049E+02
   1       58012    9    0.8101E+02  -0.60422915E+00  0.79341626E+00  0.73469557E-01  -0.228220E+01  0.150312E+02  0.402727E+01
   1       58018    2    0.2432E+03  -0.76127166E+00  0.43072414E+00 -0.48470828E+00  -0.267908E+01  0.926129E+01 -0.656094E+01
   1       58023    9    0.2804E+03  -0.92095584E+00 -0.38954628E+00 -0.96921287E-02  -0.984809E+00 -0.165305E+02 -0.590884E+01
   1       58025    9    0.6478E+02  -0.85396767E+00 -0.43086061E+00  0.29171592E+00  -0.768273E+00  0.264563E+01 -0.755108E+01
   1       58026   10    0.1232E+03  -0.68354809E+00  0.67653221E+00  0.27398184E+00  -0.133226E+01 -0.434322E+01  0.935334E+01
   1       58029    9    0.2283E+02  -0.71978867E+00 -0.55921590E+00 -0.41131702E+00  -0.175655E+01 -0.798492E+01  0.140649E+00
   1       58030    3    0.2508E+03  -0.45282838E+00 -0.48742884E+00 -0.74656522E+00  -0.182809E+01 -0.463565E+01 -0.782703E+01
   1       58032    8    0.5442E+02  -0.68946606E+00 -0.33171350E+00  0.64389634E+00  -0.277958E+01  0.305582E+01  0.856281E+01
   1       58036   10    0.1580E+03  -0.85376626E+00  0.45251319E+00  0.25751671E+00  -0.216411E+01  0.122685E+02 -0.892343E+01
   1       58039   10    0.1368E+03  -0.38641161E+00 -0.91355950E+00  0.12686633E+00  -0.200804E+01 -0.184330E+02  0.890473E+00
   1       58040   18    0.5738E+02  -0.51852858E+00 -0.21907222E+00  0.82652009E+00  -0.195199E+01  0.663049E+01 -0.128453E+01
   1       58046   17    0.1847E+02  -0.81347615E+00  0.52367818E+00  0.25301686E+00  -0.870948E+00  0.532770E+01 -0.177093E+02
   1       58049    3    0.1641E+03  -0.51404881E+00  0.49636272E+00  0.69955534E+00  -0.263672E+01  0.291915E+01  0.807854E+01
   1       58052   10    0.3969E+02  -0.74608189E+00 -0.15171035E+00 -0.64834076E+00  -0.220555E+01 -0.458727E+01  0.122191E-01
   1       58053   20    0.1794E+03  -0.94601101E+00 -0.32368469E+00 -0.17067114E-01  -0.376925E+00 -0.308653E+02 -0.118709E+02
   1       58056    5    0.6646E+02  -0.88029736E+00  0.27412751E+00  0.38720870E+00  -0.215538E+01 -0.224282E+00 -0.836599E+00
   1       58060    6    0.2940E+03  -0.84574473E+00  0.58307283E-01  0.53039247E+00  -0.135790E+01 -0.904964E+01  0.411102E+01
   1       58067   11    0.4065E+02  -0.84118086E+00  0.48661438E+00 -0.23584157E+00  -0.267127E+01 -0.573113E+01 -0.711295E+01
   1       58068   11    0.1568E+02  -0.38898259E+00  0.42837706E+00 -0.81558907E+00  -0.209416E+01  0.765719E+01 -0.325313E+01
   1       58070    2    0.2119E+03  -0.61653733E+00 -0.44999775E+00  0.64605242E+00  -0.220485E+01 -0.479869E+01  0.488108E+01
   1       58072    3    0.2627E+03  -0.55251664E+00  0.23279148E+00  0.80033326E+00  -0.224501E+01 -0.196267E+01  0.121848E+02
   1       58074    4    0.2841E+03  -0.40495253E+00 -0.81381941E+00  0.41678691E+00  -0.222081E+01 -0.129601E+02  0.290580E+01
   1       58076   10    0.2372E+03  -0.75163507E+00  0.21540073E+00  0.62341571E+00  -0.269247E+01  0.144373E+02  0.156719E+02
   1       58078    7    0.1275E+03  -0.95461369E+00 -0.29076996E+00 -0.64541467E-01  -0.120767E+01 -0.598782E+01  0.102838E+00
   1       58084    9    0.1416E+03  -0.93566608E+00  0.37405401E-01 -0.35089856E+00  -0.215006E+01  0.149750E+02  0.538934E+01
   1       58086    2    0.3051E+03  -0.39730671E+00 -0.17531812E-01 -0.91751832E+00  -0.205976E+01 -0.426123E+00 -0.708257E+01
   1       58088   15    0.3588E+02  -0.96179551E+00 -0.46659265E-01  0.26976338E+00  -0.854665E-01 -0.848985E+01 -0.201119E+02
   1       58090   12    0.7331E+02  -0.87529445E+00  0.30421776E+00 -0.37591392E+00  -0.645195E+00  0.147876E+02 -0.164642E+02
   1       58093    4    0.1676E+03  -0.94243085E+00  0.31302571E+00  0.11763953E+00  -0.108741E+01  0.277043E+01  0.208105E+00
   1       58095    8    0.1842E+03  -0.47156307E+00 -0.86896098E+00 -0.15011619E+00  -0.216775E+01 -0.155265E+02  0.416339E+01
   1       58097   20    0.1270E+02  -0.95461404E+00 -0.50984055E-01 -0.29344952E+00  -0.749045E+00  0.928295E+01 -0.376675E+01
   1       58105   10    0.1509E+03  -0.73237091E+00 -0.50970590E+00 -0.45147833E+00  -0.201639E+01 -0.311286E+01 -0.175734E+02
   1       58107   16    0.1177E+03  -0.88796860E+00  0.39487306E-01  0.45820573E+00  -0.283211E+01  0.270895E+01  0.196900E+02
   1       58108    9    0.1822E+03  -0.94076544E+00 -0.32945666E+00  0.80116056E-01  -0.178977E+01  0.546897E+01  0.179901E+01
   1       58112    4    0.1737E+03  -0.70130730E+00  0.70268029E+00 -0.12003499E+00  -0.232246E+01  0.172539E+00 -0.974580E+01
   1       58113   14    0.1546E+03  -0.94157934E+00 -0.29260030E+00 -0.16677377E+00  -0.497008E+00 -0.176804E+02 -0.112194E+02
   1       58114    2    0.1546E+03  -0.83455861E+00 -0.35761714E+00  0.41907278E+00  -0.200021E+01 -0.294814E+01  0.157649E+01
   1       58116    6    0.2252E+03  -0.50561851E+00 -0.22881261E+00 -0.83186209E+00  -0.195294E+01 -0.649049E+01 -0.109270E+02
   1       58122    2    0.2554E+03  -0.51938939E+00 -0.85350686E+00 -0.41959129E-01  -0.192657E+01 -0.640965E+01 -0.133810E+01
   1       58127    4    0.2999E+03  -0.34418616E+00  0.57856846E+00 -0.73945534E+00  -0.233111E+01  0.750338E+01 -0.124649E+02
   1       58130   15    0.1146E+03  -0.85639143E+00  0.46001992E+00 -0.23446810E+00  -0.146135E+01 -0.468963E+01 -0.131299E+02
   1       58133   12    0.3797E+02  -0.82289338E+00 -0.55974251E+00 -0.97645819E-01  -0.110167E+01  0.517654E+01  0.199128E+01
   1       58137    4    0.1773E+03  -0.94298309E+00  0.27620313E+00  0.18572682E+00  -0.161347E+01  0.607417E+01 -0.179260E-01
   1       58138    9    0.1584E+02  -0.97745246E+00  0.63531399E-01 -0.20137137E+00  -0.182622E+01 -0.608522E+00 -0.749014E+01
   1       58139    3    0.5702E+02  -0.41617861E+00 -0.46252170E+00 -0.78285956E+00  -0.251709E+01 -0.337141E+01 -0.847444E+01
   1       58144    3    0.1924E+03  -0.67225671E+00  0.38997003E+00 -0.62928063E+00  -0.274168E+01  0.105101E+02 -0.413811E+01
   1       58157    5    0.2105E+03  -0.84295112E+00  0.31792980E+00 -0.43399742E+00  -0.236574E+01  0.723763E+01 -0.383856E+01
   1       58160    4    0.9680E+02  -0.80840480E+00  0.25869051E+00 -0.52873510E+00  -0.185560E+01  0.214640E+01  0.103125E+01
   1       58163   17    0.1089E+02  -0.24239762E+00 -0.73459870E+00 -0.63372558E+00  -0.275653E+01 -0.665132E+01 -0.968284E+01
   1       58167    3    0.2894E+03  -0.66340572E+00 -0.12110234E+00 -0.73839474E+00  -0.253878E+01 -0.750078E-01 -0.879589E+01
   1       58177    6    0.1896E+03  -0.49317428E+00 -0.86988252E+00 -0.91347387E-02  -0.187844E+01 -0.180115E+02  0.230115E+01
   1       58184   12    0.6276E+02  -0.89126128E+00 -0.31639096E+00  0.32488462E+00  -0.233145E+01  0.101836E+02  0.841671E+00
   1       58186    6    0.1093E+03  -0.35148457E+00  0.35575774E+00  0.86596471E+00  -0.238397E+01  0.387384E+01  0.133300E+02
   1       58190   10    0.9211E+02  -0.94326091E+00 -0.31925309E+00  0.91302842E-01  -0.235950E+01 -0.845782E+01 -0.471212E+01
   1       58191    7    0.2392E+03  -0.63550830E+00  0.49506208E+00  0.59248859E+00  -0.151624E+01  0.109866E+02 -0.483144E+01
   1       58194    2    0.2140E+03  -0.41820785E+00  0.56245470E+00 -0.71326494E+00  -0.269951E+01  0.514509E+01 -0.762758E+01
   1       58197    9    0.1132E+03  -0.98392689E+00 -0.81163637E-01  0.15906037E+00  -0.401746E+00 -0.439090E+01 -0.352101E+01
   1       58201    4    0.1159E+03  -0.77234232E+00  0.78682356E-01 -0.63031447E+00  -0.158962E+01 -0.795812E+01  0.164195E+01
   1       58203    7    0.1454E+02  -0.94818991E+00  0.29197478E+00 -0.12524609E+00  -0.273534E+01 -0.175996E+01 -0.759996E+01
   1       58211   10    0.1115E+03  -0.50412083E+00  0.33706951E+00 -0.79513907E+00  -0.208619E+01  0.250802E+01 -0.145474E+02
   1       58216   14    0.2501E+02  -0.91854453E+00  0.31487957E+00  0.23901206E+00  -0.108908E+01  0.114055E+02 -0.135219E+02
   1       58219    7    0.7415E+02  -0.83110249E+00 -0.31105068E+00 -0.46099472E+00  -0.208571E+01 -0.405553E+01 -0.991332E+01
   1       58220    3    0.7648E+02  -0.80457550E+00 -0.19111310E+00  0.56225783E+00  -0.172724E+01 -0.292008E+01  0.313273E+01
   1       58225    9    0.1769E+03  -0.72528601E+00 -0.38547733E+00 -0.57040989E+00  -0.107152E+01  0.917807E+01 -0.215413E+01
   1       58227    3    0.2776E+03  -0.34933302E+00  0.93266767E+00 -0.89985006E-01  -0.247019E+01  0.130277E+02 -0.419688E+01
   1       58228    3    0.2921E+03  -0.69141990E+00 -0.16680539E-01  0.72226048E+00  -0.138173E+01  0.269639E+01  0.543514E+01
   1       58229    3    0.3099E+03  -0.36748654E+00  0.91586620E+00 -0.16168696E+00  -0.200637E+01  0.112338E+02 -0.430058E+01
   1       58230    2    0.1704E+03  -0.87126923E+00  0.12210964E+00  0.47537252E+00  -0.258554E+01  0.143954E+01  0.433344E+01
   1       58235    5    0.2120E+03  -0.73924309E+00 -0.66365355E+00 -0.11438347E+00  -0.146295E+01 -0.720452E+01  0.230073E+01
   1       58236    7    0.1479E+03  -0.58838648E+00  0.49868277E+00 -0.63648778E+00  -0.217575E+01  0.364825E+01 -0.101421E+02
   1       58241   12    0.2756E+02  -0.99054605E+00 -0.91008805E-01 -0.10264445E+00  -0.155273E+01  0.400261E+01  0.103629E+02
   1       58249    3    0.3005E+03  -0.61773467E+00 -0.70936596E+00 -0.33941671E+00  -0.276435E+01 -0.989808E+01 -0.366373E+01
   1       58251   15    0.2073E+02  -0.72705990E+00 -0.57976365E+00  0.36777431E+00  -0.109311E+01 -0.208700E+01 -0.362621E+00
   1       58252    6    0.3165E+03  -0.43509233E+00  0.86329740E+00 -0.25575793E+00  -0.192777E+01  0.167446E+02 -0.501548E+01
   1       58253    5    0.2308E+03  -0.71307981E+00  0.61737943E+00  0.33220434E+00  -0.147909E+01  0.631835E+01  0.683681E+01
   1       58255    8    0.9397E+02  -0.82021827E+00  0.55214399E+00 -0.14959617E+00  -0.232716E+01  0.615298E+01  0.818754E+01
   1       58256   10    0.2019E+03  -0.41374713E+00 -0.71497768E+00  0.56357795E+00  -0.227002E+01 -0.191803E+01  0.152629E+02
   1       58257    6    0.1990E+03  -0.83591270E+00  0.38815135E+00  0.38805744E+00  -0.254333E+01  0.672291E+00 -0.654370E+01
   1       58258    3    0.2182E+03  -0.35861021E+00  0.78084183E+00 -0.51155120E+00  -0.242745E+01  0.134400E+02 -0.323542E+01
   1       58259    8    0.1567E+03  -0.70036966E+00  0.21677589E-01  0.71345115E+00  -0.230896E+01  0.478796E+01  0.160935E+02
   1       58268   16    0.2140E+02  -0.53699815E+00 -0.10807183E+00 -0.83663213E+00  -0.180107E+01 -0.980977E+01 -0.126179E+02
   1       58271    5    0.8620E+02  -0.59552985E+00 -0.62009370E+00 -0.51071310E+00  -0.211672E+01  0.250442E+01 -0.130134E+01
   1       58272    8    0.1358E+03  -0.48850363E+00  0.52672887E+00  0.69564420E+00  -0.238071E+01  0.871335E+01  0.551762E+01
   1       58274    2    0.2397E+03  -0.77059430E+00 -0.10081072E+00 -0.62930244E+00  -0.195182E+01 -0.215426E+01 -0.453909E+01
   1       58275    5    0.2895E+03  -0.28580156E+00 -0.88452530E+00  0.36869016E+00  -0.234320E+01 -0.201539E+02  0.501030E+01
   1       58283   13    0.8520E+02  -0.82567006E+00 -0.53538114E+00 -0.17786442E+00  -0.273677E+01  0.946260E+01 -0.424719E+01
   1       58286   14    0.4419E+02  -0.86916852E+00  0.42778450E+00  0.24808532E+00  -0.216269E+01  0.716429E+01 -0.912228E+01
   1       58290    2    0.2080E+03  -0.72706598E+00 -0.67942655E+00  0.98764844E-01  -0.126266E+01 -0.365623E+01  0.252963E+01
   1       58292   17    0.4438E+02  -0.82940942E+00 -0.44713613E+00 -0.33488688E+00  -0.279445E+01 -0.207583E+02 -0.219092E+01
   1       58296    9    0.9829E+02  -0.72449613E+00  0.68925554E+00 -0.56579215E-02  -0.183208E+01  0.157381E+02  0.109034E+02
   1       58297   10    0.1094E+03  -0.86670411E+00  0.44819835E+00  0.21895686E+00  -0.100180E+01  0.130925E+02  0.179080E+01
   1       58300    7    0.1323E+03  -0.81518734E+00  0.25288072E+00 -0.52107650E+00  -0.227911E+01 -0.419070E+01  0.614586E+01
   1       58303   16    0.3089E+02  -0.43788230E+00 -0.72059560E+00  0.53758812E+00  -0.240212E+01  0.334194E+01 -0.754804E+01
   1       58309    7    0.7203E+02  -0.83928025E+00  0.22298609E+00 -0.49586892E+00  -0.178838E+01  0.926305E+01 -0.564146E+01
   1       58310    5    0.1642E+03  -0.50564539E+00  0.41919217E+00  0.75405598E+00  -0.230436E+01 -0.192445E+01  0.836732E+01
   1       58314    5    0.2268E+03  -0.79399592E+00 -0.52250314E+00 -0.31074247E+00  -0.250947E+01 -0.129791E+02 -0.243997E+01
   1       58315    4    0.2102E+03  -0.81674850E+00 -0.51904643E+00 -0.25201693E+00  -0.971972E+00 -0.154735E+01 -0.526218E+01
   1       58319    4    0.2004E+03  -0.69957900E+00  0.22740999E+00  0.67740232E+00  -0.257225E+01  0.491804E+01  0.536188E+01
   1       58320    8    0.1725E+03  -0.69789106E+00  0.71032387E+00  0.91586299E-01  -0.216930E+01  0.165936E+02 -0.128014E+01
   1       58322    9    0.1589E+03  -0.93129236E+00 -0.23466925E+00 -0.27861217E+00  -0.220310E+01 -0.162105E+01 -0.807304E+01
   1       58326    5    0.2294E+03  -0.72594762E+00 -0.58888143E+00 -0.35527262E+00  -0.200727E+01 -0.848000E+01 -0.486631E+01
   1       58329   11    0.7285E+02  -0.95057470E+00 -0.27672382E-01 -0.30926019E+00  -0.126160E+01 -0.673453E+01  0.285519E+01
   1       58331   19    0.2586E+02  -0.95516932E+00 -0.12706247E+00 -0.26740718E+00  -0.579311E+00 -0.682021E+01 -0.117569E+02
   1       58339   14    0.5450E+02  -0.80274463E+00  0.41996753E+00  0.42335364E+00  -0.137558E+01  0.129940E+02  0.151717E+02
   1       58341    8    0.6880E+02  -0.79211342E+00 -0.17094620E+00  0.58594692E+00  -0.253761E+01 -0.113911E+02  0.743935E+01
   1       58346    3    0.1755E+03  -0.58742207E+00 -0.74562752E+00  0.31460252E+00  -0.273919E+01 -0.759319E+01 -0.240408E+00
   1       58348    3    0.2019E+03  -0.63492799E+00 -0.37997448E+00 -0.67267060E+00  -0.250305E+01 -0.310493E+01 -0.853214E+01
