   mm      xno(mm)          xxc(mm)     qux(mm,1:ncp)
  140    0.13900E+04    0.13950E+04   0.00000   0.00000   1.00000   0.00000
  141    0.14000E+04    0.14050E+04   0.00000   0.00000   1.00000   0.00000
  142    0.14100E+04    0.14150E+04   0.00000   0.00000   1.00000   0.00000
  143    0.14200E+04    0.14250E+04   0.00000   0.00000   1.00000   0.00000
  144    0.14300E+04    0.14350E+04   0.00000   0.00000   1.00000   0.00000
  145    0.14400E+04    0.14450E+04   0.00000   0.00000   1.00000   0.00000
  146    0.14500E+04    0.14550E+04   0.00000   0.00000   1.00000   0.00000
  147    0.14600E+04    0.14650E+04   0.00000   0.00000   1.00000   0.00000
  148    0.14700E+04    0.14750E+04   0.00000   0.00000   1.00000   0.00000
  149    0.14800E+04    0.14850E+04   0.00000   0.00000   1.00000   0.00000
  150    0.14900E+04    0.14950E+04   0.00000   0.00000   1.00000   0.00000
  151    0.15000E+04    0.15050E+04   0.00000   0.00000   1.00000   0.00000
  152    0.15100E+04    0.15150E+04   0.00000   0.00000   1.00000   0.00000
  153    0.15200E+04    0.15250E+04   0.00000   0.00000   1.00000   0.00000
  154    0.15300E+04    0.15350E+04   0.00000   0.00000   1.00000   0.00000
  155    0.15400E+04    0.15450E+04   0.00000   0.00000   1.00000   0.00000
  156    0.15500E+04    0.15550E+04   0.00000   0.00000   1.00000   0.00000
  157    0.15600E+04    0.15650E+04   0.00000   0.00000   1.00000   0.00000
  158    0.15700E+04    0.15750E+04   0.00000   0.00000   1.00000   0.00000
  159    0.15800E+04    0.15850E+04   0.00000   0.00000   1.00000   0.00000
  160    0.15900E+04    0.15950E+04   0.00000   0.00000   1.00000   0.00000
  161    0.16000E+04    0.16050E+04   0.00000   0.00000   1.00000   0.00000
  162    0.16100E+04    0.16150E+04   0.00000   0.00000   1.00000   0.00000
  163    0.16200E+04    0.16250E+04   0.00000   0.00000   1.00000   0.00000
  164    0.16300E+04    0.16350E+04   0.00000   0.00000   1.00000   0.00000
  165    0.16400E+04    0.16450E+04   0.00000   0.00000   1.00000   0.00000
  166    0.16500E+04    0.16550E+04   0.00000   0.00000   1.00000   0.00000
  167    0.16600E+04    0.16650E+04   0.00000   0.00000   1.00000   0.00000
  168    0.16700E+04    0.16750E+04   0.00000   0.00000   1.00000   0.00000
  169    0.16800E+04    0.16850E+04   0.00000   0.00000   1.00000   0.00000
  170    0.16900E+04    0.16950E+04   0.00000   0.00000   1.00000   0.00000
  171    0.17000E+04    0.17050E+04   0.00000   0.00000   1.00000   0.00000
  172    0.17100E+04    0.17150E+04   0.00000   0.00000   1.00000   0.00000
  173    0.17200E+04    0.17250E+04   0.00000   0.00000   1.00000   0.00000
  174    0.17300E+04    0.17350E+04   0.00000   0.00000   1.00000   0.00000
  175    0.17400E+04    0.17450E+04   0.00000   0.00000   1.00000   0.00000
  176    0.17500E+04    0.17550E+04   0.00000   0.00000   1.00000   0.00000
  177    0.17600E+04    0.17650E+04   0.00000   0.00000   1.00000   0.00000
  178    0.17700E+04    0.17750E+04   0.00000   0.00000   1.00000   0.00000
  179    0.17800E+04    0.17850E+04   0.00000   0.00000   1.00000   0.00000
  180    0.17900E+04    0.17950E+04   0.00000   0.00000   1.00000   0.00000
  181    0.18000E+04    0.18050E+04   0.00000   0.00000   1.00000   0.00000
  182    0.18100E+04    0.18150E+04   0.00000   0.00000   1.00000   0.00000
  183    0.18200E+04    0.18250E+04   0.00000   0.00000   1.00000   0.00000
  184    0.18300E+04    0.18350E+04   0.00000   0.00000   1.00000   0.00000
  185    0.18400E+04    0.18450E+04   0.00000   0.00000   1.00000   0.00000
  186    0.18500E+04    0.18550E+04   0.00000   0.00000   1.00000   0.00000
  187    0.18600E+04    0.18650E+04   0.00000   0.00000   1.00000   0.00000
  188    0.18700E+04    0.18750E+04   0.00000   0.00000   1.00000   0.00000
  189    0.18800E+04    0.18850E+04   0.00000   0.00000   1.00000   0.00000
  190    0.18900E+04    0.18950E+04   0.00000   0.00000   1.00000   0.00000
  191    0.19000E+04    0.19050E+04   0.00000   0.00000   1.00000   0.00000
  192    0.19100E+04    0.19150E+04   0.00000   0.00000   1.00000   0.00000
  193    0.19200E+04    0.19250E+04   0.00000   0.00000   1.00000   0.00000
  194    0.19300E+04    0.19350E+04   0.00000   0.00000   1.00000   0.00000
  195    0.19400E+04    0.19450E+04   0.00000   0.00000   1.00000   0.00000
  196    0.19500E+04    0.19550E+04   0.00000   0.00000   1.00000   0.00000
  197    0.19600E+04    0.19650E+04   0.00000   0.00000   1.00000   0.00000
  198    0.19700E+04    0.19750E+04   0.00000   0.00000   1.00000   0.00000
  199    0.19800E+04    0.19850E+04   0.00000   0.00000   1.00000   0.00000
  200    0.19900E+04    0.19950E+04   0.00000   0.00000   1.00000   0.00000
  200    0.20000E+04
