 cpt#    psproj# nr.coll energy       directional cosines x,y,z                        emission site x,y,z
                         (eV)                                                          (Angs)
   1       22251   81    0.2100E+03  -0.44640565E+00  0.41103926E-01  0.89388615E+00  -0.171366E+01  0.322921E+02 -0.725078E+02
   2       22252    2    0.4032E+03  -0.29120848E+00 -0.88273716E+00 -0.36874473E+00  -0.210182E+01 -0.205639E+02 -0.484867E+01
   2       22253    5    0.1297E+03  -0.95056546E+00 -0.28161794E+00  0.13083008E+00  -0.191763E+01 -0.123123E+02 -0.172781E+01
   1       22257   14    0.4255E+03  -0.54712284E+00  0.59409720E+00 -0.58966523E+00  -0.229440E+01 -0.273309E+02 -0.902089E+01
   1       22258    7    0.4705E+03  -0.42073110E+00 -0.59953928E+00 -0.68083620E+00  -0.170682E+01 -0.205261E+02 -0.742090E+01
   2       22259    1    0.4666E+03  -0.86846225E-01 -0.97629797E+00 -0.19824219E+00  -0.263946E+01 -0.360456E+02 -0.670464E+01
   1       22260   63    0.2687E+03  -0.50959045E+00 -0.72129714E+00  0.46909267E+00  -0.249179E+01 -0.108527E+03  0.453160E+02
   2       22261    1    0.4523E+03  -0.95971994E-01 -0.94728285E+00 -0.30568692E+00  -0.258695E+01 -0.282311E+02 -0.766357E+01
   1       22262   22    0.4210E+03  -0.87711978E+00 -0.43589503E+00  0.20163442E+00  -0.237183E+01 -0.470955E+02 -0.461843E+01
   2       22263    2    0.3165E+03  -0.59576589E+00 -0.46495888E+00  0.65488631E+00  -0.129873E+01 -0.117381E+02  0.496620E+01
   1       22264   42    0.3587E+03  -0.94229597E+00 -0.23792915E+00  0.23551664E+00  -0.888406E+00 -0.929967E+02 -0.779712E+01
   2       22265    5    0.4014E+03  -0.43509403E+00 -0.85644031E+00  0.27785471E+00  -0.201012E+01 -0.231422E+02  0.359222E+01
   2       22266    1    0.4349E+03  -0.26809537E+00 -0.92833161E+00  0.25753671E+00  -0.206574E+01 -0.150287E+02  0.268908E+01
   1       22267   55    0.2961E+03  -0.32801014E+00 -0.56496471E+00  0.75711578E+00  -0.199936E+01 -0.378914E+02  0.827096E+02
   2       22268    4    0.2970E+03  -0.39638355E+00 -0.51837635E+00  0.75773740E+00  -0.173498E+01 -0.149220E+02  0.997642E+01
   1       22269   57    0.2925E+03  -0.80102026E+00  0.47608966E+00  0.36291197E+00  -0.169606E+01 -0.427282E+02 -0.444509E+02
   1       22270   30    0.3778E+03  -0.24276882E+00  0.22981492E+00 -0.94246924E+00  -0.220301E+01 -0.580879E+02 -0.115142E+02
   1       22271   20    0.4265E+03  -0.42035049E+00 -0.54961348E+00 -0.72196281E+00  -0.217361E+01 -0.356225E+02 -0.235588E+02
   2       22275    3    0.3993E+03  -0.30574003E+00 -0.94788301E+00  0.89670852E-01  -0.256426E+01 -0.203824E+02  0.218195E+01
   2       22277    4    0.2897E+03  -0.83653766E+00 -0.35126102E+00  0.42049992E+00  -0.433496E+00 -0.129900E+02  0.348454E+01
   2       22278    3    0.2310E+02  -0.69779587E+00 -0.11781878E+00  0.70654058E+00  -0.145589E+01 -0.157140E+02  0.398623E-01
   2       22279    4    0.3193E+03  -0.34501573E+00 -0.75436437E+00 -0.55847883E+00  -0.224737E+01 -0.161574E+02 -0.849271E+01
   2       22280    4    0.2610E+03  -0.66267776E+00 -0.49314857E+00  0.56361568E+00  -0.216384E+01 -0.157630E+02  0.599713E+01
   1       22281   19    0.4318E+03  -0.70795172E+00 -0.44859424E+00 -0.54549754E+00  -0.125840E+01 -0.473695E+02 -0.261491E+01
   1       22284   19    0.4115E+03  -0.99250525E+00 -0.44070050E-01  0.11397766E+00  -0.140430E+01 -0.235262E+02  0.198897E+02
   2       22285    3    0.3402E+03  -0.25762782E+00 -0.82851064E+00 -0.49718988E+00  -0.257814E+01 -0.243418E+02 -0.744354E+01
   2       22286    2    0.3239E+03  -0.36688221E+00 -0.80553460E+00 -0.46530783E+00  -0.194149E+01 -0.164999E+02 -0.374147E+01
   1       22288   42    0.3634E+03  -0.97744530E+00 -0.21044134E+00 -0.17747601E-01  -0.277764E+00 -0.718981E+02  0.162669E+02
   2       22293    1    0.4227E+03  -0.35270381E+00 -0.93563241E+00  0.13851360E-01  -0.222983E+01 -0.890864E+01  0.723885E-01
   1       22296   18    0.4345E+03  -0.46896768E+00 -0.47238967E+00 -0.74626887E+00  -0.170880E+01 -0.319202E+02 -0.335772E+02
   1       22297  127    0.9911E+02  -0.90991396E+00  0.26165470E+00  0.32185936E+00  -0.226955E+01 -0.929955E+01 -0.120731E+03
   2       22298    1    0.2335E+03  -0.48862067E+00 -0.85960829E+00 -0.14940998E+00  -0.270360E+01 -0.909842E+01 -0.771895E+00
   2       22300    9    0.6332E+02  -0.59605235E+00 -0.79807597E+00 -0.88296719E-01  -0.157158E+01 -0.187989E+02  0.906843E+01
   2       22301    4    0.1000E+03  -0.93959576E+00  0.30460569E+00  0.15612544E+00  -0.225907E+01 -0.611633E+01 -0.869463E+00
   1       22302   14    0.4155E+03  -0.41742909E+00  0.62049389E+00  0.66388267E+00  -0.255818E+01  0.140334E+01  0.182681E+02
   1       22304    5    0.4666E+03  -0.30205408E+00 -0.65626562E+00 -0.69143248E+00  -0.249689E+01 -0.212576E+02 -0.920628E+01
   1       22305   21    0.4171E+03  -0.86271185E+00 -0.41435221E+00 -0.28989714E+00  -0.670137E+00 -0.326054E+02 -0.200714E+02
   1       22306    3    0.4814E+03  -0.16160411E+00 -0.88343465E+00  0.43980366E+00  -0.249255E+01 -0.296240E+02  0.104434E+02
   2       22308    5    0.3580E+03  -0.49324015E+00 -0.71005458E+00  0.50253016E+00  -0.258049E+01 -0.184133E+02  0.913856E+01
   1       22309    3    0.4831E+03  -0.26266971E+00 -0.71448135E+00  0.64847577E+00  -0.236900E+01 -0.179787E+02  0.976175E+01
   1       22314   84    0.1890E+03  -0.95961344E+00 -0.86804681E-01  0.26759490E+00  -0.808264E+00 -0.935818E+02  0.292488E+02
   1       22316   63    0.2686E+03  -0.66725475E+00  0.73961920E+00  0.87945297E-01  -0.109019E+01  0.103545E+02  0.827716E+02
   1       22317   68    0.2445E+03  -0.66047847E+00  0.42858809E+00 -0.61650664E+00  -0.112337E+01  0.477709E+02  0.100007E+03
   2       22319    6    0.8478E+02  -0.56916082E+00 -0.43776667E+00  0.69600022E+00  -0.233547E+01 -0.163823E+02  0.550399E+01
   1       22321   11    0.4629E+03  -0.35244903E+00 -0.92819506E+00  0.11930478E+00  -0.267480E+01 -0.326052E+02  0.389987E+01
   2       22324    2    0.1290E+03  -0.71365857E+00 -0.43084297E+00 -0.55232751E+00  -0.159108E+01 -0.110424E+02 -0.326499E+01
   1       22326   42    0.3610E+03  -0.97938532E+00  0.30953789E-01 -0.19961533E+00  -0.266452E+01 -0.654600E+02 -0.268101E+02
   2       22327    1    0.6703E+02  -0.51223463E+00 -0.99185787E-01  0.85309893E+00  -0.213738E+01 -0.544126E+01  0.940199E+01
   1       22328   26    0.3810E+03  -0.99795294E+00  0.49613766E-01 -0.40354285E-01  -0.763667E+00 -0.326441E+02 -0.208437E+02
   1       22330   44    0.3303E+03  -0.97422457E+00 -0.20994598E+00  0.82517333E-01  -0.125556E+01 -0.879900E+02 -0.322670E+02
   1       22332  101    0.1410E+03  -0.39858562E+00  0.80329299E+00 -0.44254944E+00  -0.219094E+01 -0.686502E+02 -0.200235E+02
   2       22333   10    0.5118E+02  -0.98942697E+00 -0.12748124E+00  0.69158249E-01  -0.220519E+01 -0.804946E+01 -0.139514E+02
   2       22335    3    0.7601E+02  -0.61595958E+00 -0.69752449E+00 -0.36613292E+00  -0.226050E+01 -0.124070E+02 -0.381563E+01
   1       22336   52    0.3054E+03  -0.68999600E+00  0.39971259E+00 -0.60343611E+00  -0.154183E+01  0.463720E+02 -0.697100E+02
   2       22337    7    0.1439E+03  -0.86555886E+00 -0.41802114E+00  0.27580079E+00  -0.210245E+01 -0.167521E+02  0.430161E+01
   2       22341    3    0.2077E+03  -0.86404419E+00 -0.14828524E+00  0.48108107E+00  -0.127234E+01 -0.978123E+01  0.430643E+01
   2       22342    3    0.2339E+03  -0.61287886E+00 -0.72343194E+00  0.31784537E+00  -0.124129E+01 -0.143733E+02  0.735067E+01
   1       22344   14    0.4351E+03  -0.49119046E+00  0.11173120E+00 -0.86385655E+00  -0.242166E+01 -0.987523E+01 -0.236502E+02
   1       22347   87    0.1637E+03  -0.74315262E+00  0.66022962E+00  0.10872385E+00  -0.268410E+01 -0.351515E+02 -0.353192E+02
   2       22349   10    0.1842E+03  -0.94936818E+00  0.71117558E-01  0.30601025E+00  -0.909852E+00 -0.156330E+02 -0.903874E+01
   1       22352   15    0.4455E+03  -0.16877033E+00 -0.62921655E+00  0.75868499E+00  -0.256384E+01 -0.426986E+02  0.363620E+02
   2       22353    5    0.2444E+03  -0.95577848E+00 -0.28946039E+00  0.51961765E-01  -0.218274E+01 -0.137551E+02 -0.490347E+00
   2       22355    1    0.9084E+02  -0.81842065E+00 -0.54436541E+00  0.18399461E+00  -0.165427E+01 -0.680413E+01  0.467127E+00
   1       22356    6    0.4618E+03  -0.88273114E+00 -0.52673079E-01  0.46691686E+00  -0.242459E+01 -0.166819E+02  0.528871E+01
   1       22360    2    0.4859E+03  -0.36735478E+00 -0.85614401E+00  0.36341119E+00  -0.209532E+01 -0.122787E+02  0.278281E+01
   2       22361    9    0.1241E+03  -0.78970879E+00 -0.24254163E+00  0.56350112E+00  -0.176928E+01 -0.220304E+02  0.942992E+01
   1       22363   34    0.3743E+03  -0.64269131E+00 -0.57844865E+00 -0.50233936E+00  -0.168686E+01 -0.662513E+02 -0.424885E+02
   1       22365   25    0.3890E+03  -0.53887141E+00  0.71450824E+00  0.44620118E+00  -0.207278E+01  0.827876E+01  0.295784E+02
   1       22366    6    0.4730E+03  -0.36684921E+00 -0.86469167E+00  0.34311795E+00  -0.223038E+01 -0.289106E+02  0.685774E+01
   1       22367    7    0.4657E+03  -0.77751338E+00 -0.56486976E+00  0.27639663E+00  -0.257309E+01 -0.224528E+02  0.707166E+01
   1       22369    8    0.4584E+03  -0.50457251E+00 -0.38889876E+00 -0.77082056E+00  -0.241603E+01 -0.174777E+02 -0.135648E+02
   2       22372    9    0.8133E+02  -0.99280465E+00 -0.11601674E-01 -0.11918196E+00  -0.180904E+01 -0.575216E+01 -0.163742E+02
   2       22373    4    0.3568E+03  -0.57548594E+00 -0.81742626E+00  0.25102437E-01  -0.178810E+01 -0.162266E+02  0.391134E+01
   1       22374   34    0.3705E+03  -0.36713344E+00  0.47070611E+00  0.80227721E+00  -0.213088E+01 -0.139197E+02  0.447772E+02
   1       22375    2    0.4851E+03  -0.48401251E+00 -0.80467600E+00  0.34384346E+00  -0.206765E+01 -0.108288E+02  0.178345E+01
   1       22376    3    0.4793E+03  -0.28070337E+00 -0.22960173E+00  0.93192744E+00  -0.244224E+01 -0.819157E+01  0.118200E+02
   1       22377   38    0.3578E+03  -0.93028033E+00 -0.34552696E+00 -0.12324570E+00  -0.205642E+01 -0.593506E+02 -0.137726E+02
   1       22379   17    0.4434E+03  -0.69431239E+00 -0.49831152E+00 -0.51924551E+00  -0.250147E+01 -0.361400E+02 -0.183937E+02
   2       22380    2    0.4460E+03  -0.35304442E+00 -0.93526179E+00  0.25392320E-01  -0.211084E+01 -0.109009E+02  0.713412E+00
   1       22381   11    0.4577E+03  -0.74863958E+00 -0.55575073E+00 -0.36149654E+00  -0.170765E+01 -0.266608E+02 -0.616827E+01
   2       22383    2    0.1678E+03  -0.80180490E+00  0.38446194E+00 -0.45749077E+00  -0.152402E+01 -0.876605E+01 -0.972541E+00
   1       22384  120    0.1331E+03  -0.22434790E+00  0.85959606E-01 -0.97071040E+00  -0.245740E+01  0.822031E+02  0.113089E+03
   1       22387    9    0.4508E+03  -0.26090381E+00  0.25343710E+00  0.93150347E+00  -0.251016E+01 -0.752103E+01  0.238288E+02
   1       22388   54    0.2949E+03  -0.62071359E+00 -0.77072132E+00  0.14388622E+00  -0.207267E+01 -0.706264E+02 -0.644374E+02
   1       22389    7    0.4658E+03  -0.32341173E+00 -0.43373275E+00  0.84099984E+00  -0.212866E+01 -0.176193E+02  0.139105E+02
   1       22390    7    0.4724E+03  -0.20983271E+00 -0.97769600E+00  0.89908084E-02  -0.257015E+01 -0.364775E+02 -0.235600E+00
   2       22391    6    0.1616E+03  -0.59369874E+00 -0.15253937E+00 -0.79009712E+00  -0.193911E+01 -0.182883E+02 -0.181221E+01
   1       22393    1    0.4909E+03  -0.41858596E+00 -0.90563536E+00  0.67900427E-01  -0.169272E+01 -0.100303E+02  0.358465E+00
   2       22394    5    0.3493E+03  -0.53425390E+00 -0.83519733E+00 -0.13045326E+00  -0.210265E+01 -0.195840E+02 -0.638472E+01
   1       22396   38    0.3476E+03  -0.78417015E+00 -0.39507276E+00  0.47853374E+00  -0.114369E+01 -0.411901E+02  0.243264E+02
   1       22398  119    0.1115E+03  -0.49516174E+00  0.15290977E+00 -0.85523874E+00  -0.211122E+01 -0.507185E+02 -0.122608E+02
   1       22401   20    0.4244E+03  -0.42251992E+00 -0.88650483E+00  0.18864261E+00  -0.199545E+01 -0.490016E+02  0.618040E+01
   2       22402    3    0.4068E+03  -0.49758619E+00 -0.80152357E+00  0.33161426E+00  -0.270098E+01 -0.174472E+02  0.306882E+01
   2       22404    8    0.1620E+03  -0.97614413E+00  0.21277648E+00  0.43230359E-01  -0.201735E+01 -0.212924E+02  0.218969E+01
   2       22405   12    0.1376E+02  -0.64205879E+00 -0.25176221E+00  0.72413832E+00  -0.208583E+01 -0.193467E+02  0.132020E+02
   1       22407  151    0.7234E+02  -0.64455849E+00 -0.57477987E+00  0.50415516E+00  -0.111694E+01  0.108687E+02 -0.428659E+01
   1       22408   28    0.4020E+03  -0.51931655E+00  0.33859169E+00 -0.78464383E+00  -0.194769E+01 -0.379409E+02 -0.449221E+02
   2       22409    1    0.3078E+03  -0.61501372E+00 -0.32899511E+00  0.71660322E+00  -0.133454E+01 -0.601738E+01  0.179900E+01
   1       22411   12    0.4541E+03  -0.90976930E+00 -0.26591340E-01  0.41426128E+00  -0.133868E+01 -0.248398E+02  0.549922E+01
   2       22412    3    0.2375E+03  -0.30682361E+00 -0.64582860E+00 -0.69911700E+00  -0.231381E+01 -0.167710E+02 -0.646142E+01
   2       22413   10    0.1044E+02  -0.94855779E+00  0.86659176E-03  0.31660241E+00  -0.240283E+01 -0.127011E+02 -0.630522E+01
   1       22414   13    0.4370E+03  -0.73082525E+00 -0.39712632E+00  0.55514419E+00  -0.106002E+01 -0.188152E+02  0.214072E+02
   2       22415    4    0.3522E+03  -0.74758470E+00 -0.63000721E+00 -0.21025684E+00  -0.267156E+01 -0.183703E+02 -0.475402E+01
   1       22416   44    0.3353E+03  -0.99794644E+00 -0.34235504E-01  0.54135416E-01  -0.156415E+01 -0.498537E+02 -0.218289E+02
   1       22424   12    0.4378E+03  -0.67163694E+00 -0.17271835E-01 -0.74067903E+00  -0.140402E+01 -0.183987E+02 -0.158169E+02
   1       22428   49    0.3092E+03  -0.84211588E+00  0.13806491E+00  0.52132392E+00  -0.218237E+01  0.255927E+02  0.306853E+02
   1       22430   46    0.3093E+03  -0.83401161E+00 -0.29058343E+00 -0.46902660E+00  -0.124608E+01 -0.232831E+02 -0.526986E+02
   2       22431    2    0.4251E+03  -0.29643849E+00 -0.92033285E+00  0.25516963E+00  -0.229631E+01 -0.154556E+02  0.457150E+01
   1       22433  104    0.1429E+03  -0.99645871E+00 -0.73341563E-01 -0.41123681E-01  -0.248173E+01  0.550045E+02  0.157302E+02
   1       22437   59    0.3071E+03  -0.86108214E+00 -0.64665340E-02  0.50842464E+00  -0.213996E+01 -0.113070E+03  0.379621E+02
   1       22438   28    0.3837E+03  -0.44777128E+00  0.45329309E+00  0.77073091E+00  -0.186594E+01 -0.469089E+02  0.383626E+02
   1       22439   47    0.3575E+03  -0.65755087E+00 -0.13177817E+00 -0.74179602E+00  -0.263019E+01 -0.987291E+02 -0.482690E+02
   2       22441    2    0.3052E+03  -0.93238145E+00 -0.34235460E+00 -0.11600890E+00  -0.450917E+00 -0.993002E+01 -0.643325E+00
   1       22444  121    0.1371E+03  -0.84986109E+00 -0.44369841E+00  0.28437257E+00  -0.824187E+00 -0.189895E+02 -0.551695E+02
   1       22445   66    0.2952E+03  -0.89703375E+00 -0.35243955E+00 -0.26667717E+00  -0.138019E+01 -0.713436E+02 -0.921437E+02
   1       22449  140    0.9325E+02  -0.95910519E+00  0.22284342E+00  0.17452142E+00  -0.239581E+01  0.119878E+03  0.877174E+01
   2       22452    7    0.3307E+03  -0.48032603E+00 -0.11728009E+00 -0.86921358E+00  -0.207866E+01 -0.147325E+02 -0.142998E+02
   2       22453    3    0.4465E+03  -0.29186672E+00 -0.93002665E+00  0.22330287E+00  -0.214718E+01 -0.156401E+02  0.182088E+01
   2       22456    2    0.4481E+03  -0.35534742E+00 -0.87530023E+00 -0.32799050E+00  -0.216406E+01 -0.152060E+02 -0.265141E+01
   1       22459   14    0.4404E+03  -0.44550872E+00 -0.41763690E+00 -0.79189742E+00  -0.167739E+01 -0.249931E+02 -0.221117E+02
   2       22460    5    0.1766E+03  -0.68184894E+00  0.13316527E+00  0.71926963E+00  -0.177757E+01 -0.713499E+01  0.107508E+02
   2       22463    1    0.3369E+03  -0.39238185E+00 -0.38070688E+00  0.83731639E+00  -0.237272E+01 -0.593167E+01  0.422700E+01
   1       22465   18    0.4343E+03  -0.61962867E+00 -0.78483635E+00  0.96016051E-02  -0.137847E+01 -0.488289E+02  0.100719E+02
   2       22468    2    0.4171E+03  -0.33377430E+00 -0.94199812E+00 -0.35129678E-01  -0.243042E+01 -0.149191E+02 -0.829293E+00
   1       22469   57    0.2842E+03  -0.99258417E+00  0.95712528E-01  0.74937388E-01  -0.125471E+01 -0.798045E+02  0.240394E+02
   2       22471    2    0.2785E+03  -0.32510456E+00 -0.77339047E+00 -0.54421878E+00  -0.226342E+01 -0.173073E+02 -0.847641E+01
   2       22474    1    0.4232E+03  -0.18684830E+00 -0.86924690E+00  0.45770907E+00  -0.249403E+01 -0.155374E+02  0.582025E+01
   1       22477   19    0.4238E+03  -0.81414133E+00 -0.29841754E+00  0.49811727E+00  -0.161831E+01 -0.435286E+02  0.146746E+02
   2       22478    4    0.4048E+03  -0.39938357E+00 -0.91084445E+00 -0.10418765E+00  -0.249251E+01 -0.198130E+02 -0.254621E+01
   1       22479   23    0.3665E+03  -0.59362292E+00  0.36800408E+00  0.71567088E+00  -0.129019E+01 -0.475309E+01  0.893718E+01
   1       22486   55    0.3056E+03  -0.68136501E+00  0.10825475E+00 -0.72389394E+00  -0.132806E+01 -0.234197E+02 -0.998377E+02
   1       22487   15    0.4370E+03  -0.90929991E+00 -0.72967939E-01  0.40969402E+00  -0.122744E+01 -0.288136E+02  0.116537E+02
   1       22488   12    0.4482E+03  -0.89489734E+00 -0.41221324E+00 -0.17099397E+00  -0.228400E+01 -0.274264E+02  0.472651E+01
   2       22489    6    0.1354E+03  -0.66889679E+00 -0.46435308E+00 -0.58047670E+00  -0.128967E+01 -0.148236E+02 -0.251269E+00
   1       22490    1    0.4863E+03  -0.66672903E+00 -0.38493612E+00 -0.63819784E+00  -0.145030E+01 -0.601793E+01 -0.159220E+01
   1       22491  139    0.8560E+02  -0.54854149E+00  0.15242450E+00 -0.82211256E+00  -0.138923E+01  0.143329E+02  0.621401E+02
   1       22492  116    0.1303E+03  -0.34470829E+00  0.80847955E+00 -0.47700828E+00  -0.204313E+01 -0.344262E+02 -0.104846E+03
   1       22494   59    0.2884E+03  -0.31566751E+00  0.77764326E+00 -0.54371393E+00  -0.214146E+01 -0.470464E+02  0.217682E+01
   1       22495    5    0.4433E+03  -0.49206051E+00  0.24108931E+00 -0.83651209E+00  -0.229538E+01 -0.963081E+01 -0.103777E+02
   1       22496   46    0.3409E+03  -0.65467113E+00  0.67223102E+00 -0.34570378E+00  -0.262053E+01  0.278672E+02 -0.459950E+02
   1       22497   45    0.3604E+03  -0.84955484E+00 -0.51769853E+00 -0.10121591E+00  -0.192451E+01 -0.899577E+02  0.116270E+02
   1       22498    1    0.4882E+03  -0.81329620E+00 -0.46955672E+00  0.34360707E+00  -0.221980E+01 -0.552957E+01  0.857246E+00
   2       22501    5    0.4452E+03  -0.26931554E+00 -0.95595407E+00 -0.11670849E+00  -0.266616E+01 -0.251952E+02 -0.207667E+01
   1       22503  111    0.1413E+03  -0.50012493E+00 -0.85545641E+00 -0.13442200E+00  -0.260385E+01  0.156398E+02 -0.145019E+03
   1       22504   14    0.4491E+03  -0.25174147E+00 -0.39890850E+00 -0.88175863E+00  -0.207950E+01 -0.322797E+02 -0.340128E+02
   2       22505    1    0.4406E+03  -0.22324112E+00 -0.96678555E+00 -0.12445492E+00  -0.250863E+01 -0.108215E+02 -0.963502E+00
   1       22506   56    0.2703E+03  -0.29898810E+00 -0.45822415E+00 -0.83704042E+00  -0.254311E+01 -0.471561E+02 -0.466612E+02
   2       22508    3    0.3850E+03  -0.64883012E+00 -0.49753100E+00  0.57574505E+00  -0.217832E+01 -0.998036E+01  0.403124E+01
   1       22509   78    0.2543E+03  -0.99084306E+00 -0.54880299E-01 -0.12336186E+00  -0.107295E+01 -0.113427E+03 -0.384486E+02
   1       22510   18    0.4293E+03  -0.98651582E+00  0.16063283E+00 -0.31362832E-01  -0.124952E+01 -0.306570E+02 -0.172049E+02
   2       22511    8    0.1806E+02  -0.61687022E+00 -0.55214465E+00  0.56089878E+00  -0.260658E+01 -0.124776E+02 -0.916972E+00
   2       22513    2    0.3325E+03  -0.53112209E+00 -0.83852458E+00  0.12159693E+00  -0.232496E+01 -0.113180E+02 -0.323495E+00
   2       22516    8    0.2719E+03  -0.68213838E+00 -0.72928715E+00 -0.53172857E-01  -0.171518E+01 -0.217105E+02 -0.618383E+01
   1       22517   28    0.3809E+03  -0.65475070E+00  0.51366597E+00  0.55448049E+00  -0.172279E+01 -0.206606E+02  0.408411E+02
   2       22519    5    0.1461E+03  -0.51564968E+00  0.42512035E+00 -0.74389380E+00  -0.255312E+01 -0.452835E+01 -0.130098E+02
   2       22523    2    0.3425E+03  -0.67436421E+00 -0.72933161E+00 -0.11536055E+00  -0.240385E+01 -0.123554E+02 -0.138923E+01
   2       22524    3    0.2876E+03  -0.81328392E+00 -0.17285299E+00  0.55559981E+00  -0.248791E+01 -0.880060E+01  0.349669E+01
   2       22525    7    0.1867E+03  -0.97387159E+00 -0.90509310E-01 -0.20828372E+00  -0.232465E+01 -0.163101E+02 -0.888616E+00
   1       22527   48    0.3309E+03  -0.60260212E+00 -0.74433625E+00 -0.28780916E+00  -0.163578E+01 -0.108725E+03  0.437917E+01
   2       22528    8    0.2174E+03  -0.48129424E+00 -0.57414353E+00 -0.66235560E+00  -0.200447E+01 -0.248252E+02 -0.101864E+02
   1       22530   28    0.4014E+03  -0.86724263E+00  0.48428094E+00  0.11559431E+00  -0.715241E+00 -0.450138E+02  0.323648E+02
   1       22532  123    0.1219E+03  -0.72541505E+00 -0.59579176E+00  0.34468123E+00  -0.230502E+01  0.586394E+02 -0.607051E+02
   2       22533    2    0.2482E+03  -0.91616213E+00 -0.22514817E+00  0.33159485E+00  -0.410812E+00 -0.666746E+01 -0.662150E+00
   1       22534  209    0.6371E+01  -0.86352098E+00 -0.48255667E+00 -0.14652845E+00  -0.777442E+00  0.583102E+01  0.533524E+02
   1       22536   59    0.2633E+03  -0.88605398E+00  0.68682127E-01 -0.45846593E+00  -0.130147E+01 -0.320985E+02 -0.114362E+02
   1       22537   16    0.4451E+03  -0.31397071E+00 -0.77159232E+00  0.55323380E+00  -0.220713E+01 -0.434010E+02  0.269163E+02
   1       22539   33    0.3731E+03  -0.87955517E+00  0.30097228E+00  0.36850828E+00  -0.137978E+01 -0.548558E+01  0.413348E+02
   2       22540    6    0.3096E+03  -0.36441556E+00 -0.91840535E+00 -0.15405494E+00  -0.250571E+01 -0.225142E+02 -0.107666E+02
   2       22541    5    0.1881E+03  -0.63392401E+00 -0.49255079E+00 -0.59626669E+00  -0.244454E+01 -0.175909E+02 -0.673881E+01
   2       22542    2    0.2453E+03  -0.91481483E+00 -0.36728507E+00  0.16797467E+00  -0.780091E+00 -0.896022E+01 -0.652029E-01
   2       22544    5    0.1491E+03  -0.69186014E+00 -0.15433581E+00  0.70534378E+00  -0.172642E+01 -0.105624E+02  0.653852E+01
   2       22545    2    0.2184E+03  -0.69254678E+00 -0.34055716E+00 -0.63592422E+00  -0.119848E+01 -0.707206E+01 -0.127683E+01
   1       22546   89    0.2077E+03  -0.79606783E+00 -0.20436555E+00 -0.56965846E+00  -0.889874E+00 -0.106030E+02  0.869319E+01
   1       22548   20    0.4151E+03  -0.74127859E+00  0.18717009E+00  0.64457208E+00  -0.180431E+01 -0.212530E+02  0.349767E+02
   2       22550    3    0.3679E+03  -0.77691048E+00 -0.62025994E+00 -0.10810871E+00  -0.201483E+01 -0.118419E+02 -0.704312E+00
   1       22551    2    0.4852E+03  -0.45365837E+00 -0.88640290E+00 -0.92108376E-01  -0.253008E+01 -0.166575E+02 -0.400066E+00
   2       22553    7    0.1895E+03  -0.61648262E+00  0.77576965E+00  0.13464978E+00  -0.250056E+01 -0.242286E+01 -0.786707E+01
   1       22555   72    0.2339E+03  -0.61231905E+00  0.75236589E+00  0.24292177E+00  -0.262756E+01  0.721476E+01  0.650353E+01
   2       22556    1    0.2889E+03  -0.88022411E+00 -0.45732662E+00 -0.12671955E+00  -0.142225E+01 -0.790733E+01 -0.293359E+00
   1       22557    4    0.4786E+03  -0.99265873E-01 -0.86693347E+00 -0.48843896E+00  -0.258055E+01 -0.424553E+02 -0.211148E+02
   2       22558    7    0.2234E+03  -0.79979897E+00 -0.29746634E+00  0.52137846E+00  -0.823585E+00 -0.947745E+01  0.105902E+02
   1       22559   18    0.4205E+03  -0.64994621E+00  0.34734726E+00  0.67595834E+00  -0.235714E+01 -0.220695E+02  0.254492E+02
   2       22563    2    0.3401E+03  -0.51558489E+00 -0.38456839E+00 -0.76568890E+00  -0.247079E+01 -0.620539E+01 -0.409234E+01
   1       22565    6    0.4739E+03  -0.44434196E+00 -0.61430365E+00  0.65206683E+00  -0.192094E+01 -0.195725E+02  0.687725E+01
   2       22566    7    0.2943E+03  -0.51138568E+00 -0.73317564E+00  0.44826114E+00  -0.241945E+01 -0.243490E+02  0.614368E+00
   1       22567  148    0.4975E+02  -0.56533933E+00 -0.82132894E+00 -0.76224901E-01  -0.204292E+01 -0.107706E+02  0.714764E+02
   1       22570   33    0.3664E+03  -0.70520502E+00 -0.62372375E+00  0.33712676E+00  -0.183972E+01 -0.476806E+02 -0.166743E+02
   2       22571    1    0.3600E+03  -0.64815396E+00 -0.72373182E+00  0.23687252E+00  -0.264933E+01 -0.961015E+01  0.125261E+01
   1       22572   72    0.2439E+03  -0.88963175E+00  0.44736585E+00  0.91755301E-01  -0.990691E+00 -0.111629E+03  0.656793E+02
   1       22574   28    0.3602E+03  -0.97559625E+00 -0.12424258E+00 -0.18104090E+00  -0.776994E+00 -0.296142E+02  0.564018E+01
   2       22575    2    0.4010E+03  -0.36090088E+00 -0.86754590E+00 -0.34221974E+00  -0.220657E+01 -0.146327E+02 -0.278114E+01
   1       22578   75    0.2471E+03  -0.84540498E+00  0.47506967E+00  0.24412963E+00  -0.209420E+01 -0.136790E+03 -0.993080E+01
   1       22580  151    0.5590E+02  -0.37920073E+00 -0.47061846E+00 -0.79669631E+00  -0.266650E+01  0.431877E+02  0.434903E+02
   2       22584    9    0.6650E+02  -0.85053134E+00  0.25122976E+00  0.46203908E+00  -0.723370E+00 -0.136435E+02  0.985660E+01
