 cpt#    psproj#  energy       directional cosines x,y,z
                  (eV)
   2       24389  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24390  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24391  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24392  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24393  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24394  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24395  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24396  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24397  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24398  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24399  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24400  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24401  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24402  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24403  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24404  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24405  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24406  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24407  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24408  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24409  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24410  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24411  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24412  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24413  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24414  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24415  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24416  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24417  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24418  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24419  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24420  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24421  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24422  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24423  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24424  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24425  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24426  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24427  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24428  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24429  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24430  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24431  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24432  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24433  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24434  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24435  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24436  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24437  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24438  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24439  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24440  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24441  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24442  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24443  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24444  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24445  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24446  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24447  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24448  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24449  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24450  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24451  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24452  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24453  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24454  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24455  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24456  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24457  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24458  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24459  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24460  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24461  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24462  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24463  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24464  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24465  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24466  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24467  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24468  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24469  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24470  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24471  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24472  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24473  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24474  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24475  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24476  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24477  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24478  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24479  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24480  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24481  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24482  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24483  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24484  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24485  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24486  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24487  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24488  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24489  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24490  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24491  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24492  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24493  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24494  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24495  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24496  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24497  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24498  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24499  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24500  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24501  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24502  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24503  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24504  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24505  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24506  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24507  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24508  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24509  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24510  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24511  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24512  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24513  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24514  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24515  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24516  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24517  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24518  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24519  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24520  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24521  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24522  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24523  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24524  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24525  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24526  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24527  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24528  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24529  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24530  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24531  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24532  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24533  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24534  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24535  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24536  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24537  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24538  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24539  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24540  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24541  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24542  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24543  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24544  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24545  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24546  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24547  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24548  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24549  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24550  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24551  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24552  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24553  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24554  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24555  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24556  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24557  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24558  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24559  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24560  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24561  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24562  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24563  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24564  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24565  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24566  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24567  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24568  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24569  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24570  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24571  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24572  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24573  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24574  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24575  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24576  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24577  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24578  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24579  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24580  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24581  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24582  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24583  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24584  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24585  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24586  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24587  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24588  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24589  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24590  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24591  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24592  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24593  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24594  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24595  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24596  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24597  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24598  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24599  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24600  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24601  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24602  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24603  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24604  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24605  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24606  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24607  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24608  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24609  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24610  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24611  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24612  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24613  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24614  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24615  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24616  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24617  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24618  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24619  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24620  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24621  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24622  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24623  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24624  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24625  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24626  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24627  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24628  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24629  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24630  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24631  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24632  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24633  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24634  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24635  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24636  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24637  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24638  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24639  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24640  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24641  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24642  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24643  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24644  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24645  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24646  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24647  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24648  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24649  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24650  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24651  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24652  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24653  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24654  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24655  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24656  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24657  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24658  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24659  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24660  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24661  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24662  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24663  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24664  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24665  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24666  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24667  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24668  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24669  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24670  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24671  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24672  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24673  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24674  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24675  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24676  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24677  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24678  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24679  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24680  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24681  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24682  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24683  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24684  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24685  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24686  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24687  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24688  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24689  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24690  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24691  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24692  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24693  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24694  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24695  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24696  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24697  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24698  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24699  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24700  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24701  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24702  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24703  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24704  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24705  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24706  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24707  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24708  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24709  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24710  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24711  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24712  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
